START_SHOWCONTROL
TARGET_TYPE,TARGET_TYPE_AS_TEXT,TARGET_LIST_NUMBER,TARGET_ID,PART_NUMBER,LABEL,TIME_ADDRESS,DATE,TRIGGER,ACTION
28,Event,68,16,5,Fader Level 0x10,,,MIDI: B1 07 10,Sub  68
28,Event,68,17,5,Fader Level 0x11,,,MIDI: B1 07 11,Sub  68
28,Event,68,18,5,Fader Level 0x12,,,MIDI: B1 07 12,Sub  68
28,Event,68,19,5,Fader Level 0x13,,,MIDI: B1 07 13,Sub  68
28,Event,68,20,5,Fader Level 0x14,,,MIDI: B1 07 14,Sub  68
28,Event,68,21,5,Fader Level 0x15,,,MIDI: B1 07 15,Sub  68
28,Event,68,22,5,Fader Level 0x16,,,MIDI: B1 07 16,Sub  68
28,Event,68,23,5,Fader Level 0x17,,,MIDI: B1 07 17,Sub  68
28,Event,68,24,5,Fader Level 0x18,,,MIDI: B1 07 18,Sub  68
28,Event,68,25,5,Fader Level 0x19,,,MIDI: B1 07 19,Sub  68
28,Event,68,26,5,Fader Level 0x1A,,,MIDI: B1 07 1A,Sub  68
28,Event,68,27,5,Fader Level 0x1B,,,MIDI: B1 07 1B,Sub  68
28,Event,68,28,5,Fader Level 0x1C,,,MIDI: B1 07 1C,Sub  68
28,Event,68,29,5,Fader Level 0x1D,,,MIDI: B1 07 1D,Sub  68
28,Event,68,30,5,Fader Level 0x1E,,,MIDI: B1 07 1E,Sub  68
28,Event,68,31,5,Fader Level 0x1F,,,MIDI: B1 07 1F,Sub  68
28,Event,68,32,5,Fader Level 0x20,,,MIDI: B1 07 20,Sub  68
28,Event,68,33,5,Fader Level 0x21,,,MIDI: B1 07 21,Sub  68
28,Event,68,34,5,Fader Level 0x22,,,MIDI: B1 07 22,Sub  68
28,Event,68,35,5,Fader Level 0x23,,,MIDI: B1 07 23,Sub  68
28,Event,68,36,5,Fader Level 0x24,,,MIDI: B1 07 24,Sub  68
28,Event,68,37,5,Fader Level 0x25,,,MIDI: B1 07 25,Sub  68
28,Event,68,38,5,Fader Level 0x26,,,MIDI: B1 07 26,Sub  68
28,Event,68,39,5,Fader Level 0x27,,,MIDI: B1 07 27,Sub  68
28,Event,68,40,5,Fader Level 0x28,,,MIDI: B1 07 28,Sub  68
28,Event,68,41,5,Fader Level 0x29,,,MIDI: B1 07 29,Sub  68
28,Event,68,42,5,Fader Level 0x2A,,,MIDI: B1 07 2A,Sub  68
28,Event,68,43,5,Fader Level 0x2B,,,MIDI: B1 07 2B,Sub  68
28,Event,68,44,5,Fader Level 0x2C,,,MIDI: B1 07 2C,Sub  68
28,Event,68,45,5,Fader Level 0x2D,,,MIDI: B1 07 2D,Sub  68
28,Event,68,46,5,Fader Level 0x2E,,,MIDI: B1 07 2E,Sub  68
28,Event,68,47,5,Fader Level 0x2F,,,MIDI: B1 07 2F,Sub  68
28,Event,68,48,5,Fader Level 0x30,,,MIDI: B1 07 30,Sub  68
28,Event,68,49,5,Fader Level 0x31,,,MIDI: B1 07 31,Sub  68
28,Event,68,50,5,Fader Level 0x32,,,MIDI: B1 07 32,Sub  68
28,Event,68,51,5,Fader Level 0x33,,,MIDI: B1 07 33,Sub  68
28,Event,68,52,5,Fader Level 0x34,,,MIDI: B1 07 34,Sub  68
28,Event,68,53,5,Fader Level 0x35,,,MIDI: B1 07 35,Sub  68
28,Event,68,54,5,Fader Level 0x36,,,MIDI: B1 07 36,Sub  68
28,Event,68,55,5,Fader Level 0x37,,,MIDI: B1 07 37,Sub  68
28,Event,68,56,5,Fader Level 0x38,,,MIDI: B1 07 38,Sub  68
28,Event,68,57,5,Fader Level 0x39,,,MIDI: B1 07 39,Sub  68
28,Event,68,58,5,Fader Level 0x3A,,,MIDI: B1 07 3A,Sub  68
28,Event,68,59,5,Fader Level 0x3B,,,MIDI: B1 07 3B,Sub  68
28,Event,68,60,5,Fader Level 0x3C,,,MIDI: B1 07 3C,Sub  68
28,Event,68,61,5,Fader Level 0x3D,,,MIDI: B1 07 3D,Sub  68
28,Event,68,62,5,Fader Level 0x3E,,,MIDI: B1 07 3E,Sub  68
28,Event,68,63,5,Fader Level 0x3F,,,MIDI: B1 07 3F,Sub  68
28,Event,68,64,5,Fader Level 0x40,,,MIDI: B1 07 40,Sub  68
28,Event,68,65,5,Fader Level 0x41,,,MIDI: B1 07 41,Sub  68
28,Event,68,66,5,Fader Level 0x42,,,MIDI: B1 07 42,Sub  68
28,Event,68,67,5,Fader Level 0x43,,,MIDI: B1 07 43,Sub  68
28,Event,68,68,5,Fader Level 0x44,,,MIDI: B1 07 44,Sub  68
28,Event,68,69,5,Fader Level 0x45,,,MIDI: B1 07 45,Sub  68
28,Event,68,70,5,Fader Level 0x46,,,MIDI: B1 07 46,Sub  68
28,Event,68,71,5,Fader Level 0x47,,,MIDI: B1 07 47,Sub  68
28,Event,68,72,5,Fader Level 0x48,,,MIDI: B1 07 48,Sub  68
28,Event,68,73,5,Fader Level 0x49,,,MIDI: B1 07 49,Sub  68
28,Event,68,74,5,Fader Level 0x4A,,,MIDI: B1 07 4A,Sub  68
28,Event,68,75,5,Fader Level 0x4B,,,MIDI: B1 07 4B,Sub  68
28,Event,68,76,5,Fader Level 0x4C,,,MIDI: B1 07 4C,Sub  68
28,Event,68,77,5,Fader Level 0x4D,,,MIDI: B1 07 4D,Sub  68
28,Event,68,78,5,Fader Level 0x4E,,,MIDI: B1 07 4E,Sub  68
28,Event,68,79,5,Fader Level 0x4F,,,MIDI: B1 07 4F,Sub  68
28,Event,68,80,5,Fader Level 0x50,,,MIDI: B1 07 50,Sub  68
28,Event,68,81,5,Fader Level 0x51,,,MIDI: B1 07 51,Sub  68
28,Event,68,82,5,Fader Level 0x52,,,MIDI: B1 07 52,Sub  68
28,Event,68,83,5,Fader Level 0x53,,,MIDI: B1 07 53,Sub  68
28,Event,68,84,5,Fader Level 0x54,,,MIDI: B1 07 54,Sub  68
28,Event,68,85,5,Fader Level 0x55,,,MIDI: B1 07 55,Sub  68
28,Event,68,86,5,Fader Level 0x56,,,MIDI: B1 07 56,Sub  68
28,Event,68,87,5,Fader Level 0x57,,,MIDI: B1 07 57,Sub  68
28,Event,68,88,5,Fader Level 0x58,,,MIDI: B1 07 58,Sub  68
28,Event,68,89,5,Fader Level 0x59,,,MIDI: B1 07 59,Sub  68
28,Event,68,90,5,Fader Level 0x5A,,,MIDI: B1 07 5A,Sub  68
28,Event,68,91,5,Fader Level 0x5B,,,MIDI: B1 07 5B,Sub  68
28,Event,68,92,5,Fader Level 0x5C,,,MIDI: B1 07 5C,Sub  68
28,Event,68,93,5,Fader Level 0x5D,,,MIDI: B1 07 5D,Sub  68
28,Event,68,94,5,Fader Level 0x5E,,,MIDI: B1 07 5E,Sub  68
28,Event,68,95,5,Fader Level 0x5F,,,MIDI: B1 07 5F,Sub  68
28,Event,68,96,5,Fader Level 0x60,,,MIDI: B1 07 60,Sub  68
28,Event,68,97,5,Fader Level 0x61,,,MIDI: B1 07 61,Sub  68
28,Event,68,98,5,Fader Level 0x62,,,MIDI: B1 07 62,Sub  68
28,Event,68,99,5,Fader Level 0x63,,,MIDI: B1 07 63,Sub  68
28,Event,68,100,5,Fader Level 0x64,,,MIDI: B1 07 64,Sub  68
28,Event,68,101,5,Fader Level 0x65,,,MIDI: B1 07 65,Sub  68
28,Event,68,102,5,Fader Level 0x66,,,MIDI: B1 07 66,Sub  68
28,Event,68,103,5,Fader Level 0x67,,,MIDI: B1 07 67,Sub  68
28,Event,68,104,5,Fader Level 0x68,,,MIDI: B1 07 68,Sub  68
28,Event,68,105,5,Fader Level 0x69,,,MIDI: B1 07 69,Sub  68
28,Event,68,106,5,Fader Level 0x6A,,,MIDI: B1 07 6A,Sub  68
28,Event,68,107,5,Fader Level 0x6B,,,MIDI: B1 07 6B,Sub  68
28,Event,68,108,5,Fader Level 0x6C,,,MIDI: B1 07 6C,Sub  68
28,Event,68,109,5,Fader Level 0x6D,,,MIDI: B1 07 6D,Sub  68
28,Event,68,110,5,Fader Level 0x6E,,,MIDI: B1 07 6E,Sub  68
28,Event,68,111,5,Fader Level 0x6F,,,MIDI: B1 07 6F,Sub  68
28,Event,68,112,5,Fader Level 0x70,,,MIDI: B1 07 70,Sub  68
28,Event,68,113,5,Fader Level 0x71,,,MIDI: B1 07 71,Sub  68
28,Event,68,114,5,Fader Level 0x72,,,MIDI: B1 07 72,Sub  68
28,Event,68,115,5,Fader Level 0x73,,,MIDI: B1 07 73,Sub  68
28,Event,68,116,5,Fader Level 0x74,,,MIDI: B1 07 74,Sub  68
28,Event,68,117,5,Fader Level 0x75,,,MIDI: B1 07 75,Sub  68
28,Event,68,118,5,Fader Level 0x76,,,MIDI: B1 07 76,Sub  68
28,Event,68,119,5,Fader Level 0x77,,,MIDI: B1 07 77,Sub  68
28,Event,68,120,5,Fader Level 0x78,,,MIDI: B1 07 78,Sub  68
28,Event,68,121,5,Fader Level 0x79,,,MIDI: B1 07 79,Sub  68
28,Event,68,122,5,Fader Level 0x7A,,,MIDI: B1 07 7A,Sub  68
28,Event,68,123,5,Fader Level 0x7B,,,MIDI: B1 07 7B,Sub  68
28,Event,68,124,5,Fader Level 0x7C,,,MIDI: B1 07 7C,Sub  68
28,Event,68,125,5,Fader Level 0x7D,,,MIDI: B1 07 7D,Sub  68
28,Event,68,126,5,Fader Level 0x7E,,,MIDI: B1 07 7E,Sub  68
28,Event,68,127,5,Fader Level 0x7F,,,MIDI: B1 07 7F,Sub  68
28,Event,68,128,5,Fader Level 0x00,,,MIDI: B1 07 00,Sub  68
28,Event,68,129,5,R Button HIGH,,,MIDI: B1 47 7F,Sub  68
28,Event,68,130,5,R Button LOW,,,MIDI: B1 47 00,Sub  68
28,Event,71,0,5,,,,Source 1 External,Network
28,Event,71,1,5,Fader Level 0x01,,,MIDI: B1 10 01,Sub  71
28,Event,71,2,5,Fader Level 0x02,,,MIDI: B1 10 02,Sub  71
28,Event,71,3,5,Fader Level 0x03,,,MIDI: B1 10 03,Sub  71
28,Event,71,4,5,Fader Level 0x04,,,MIDI: B1 10 04,Sub  71
28,Event,71,5,5,Fader Level 0x05,,,MIDI: B1 10 05,Sub  71
28,Event,71,6,5,Fader Level 0x06,,,MIDI: B1 10 06,Sub  71
28,Event,71,7,5,Fader Level 0x07,,,MIDI: B1 10 07,Sub  71
28,Event,71,8,5,Fader Level 0x08,,,MIDI: B1 10 08,Sub  71
28,Event,71,9,5,Fader Level 0x09,,,MIDI: B1 10 09,Sub  71
28,Event,71,10,5,Fader Level 0x0A,,,MIDI: B1 10 0A,Sub  71
28,Event,71,11,5,Fader Level 0x0B,,,MIDI: B1 10 0B,Sub  71
28,Event,71,12,5,Fader Level 0x0C,,,MIDI: B1 10 0C,Sub  71
28,Event,71,13,5,Fader Level 0x0D,,,MIDI: B1 10 0D,Sub  71
28,Event,71,14,5,Fader Level 0x0E,,,MIDI: B1 10 0E,Sub  71
28,Event,71,15,5,Fader Level 0x0F,,,MIDI: B1 10 0F,Sub  71
28,Event,71,16,5,Fader Level 0x10,,,MIDI: B1 10 10,Sub  71
28,Event,71,17,5,Fader Level 0x11,,,MIDI: B1 10 11,Sub  71
28,Event,71,18,5,Fader Level 0x12,,,MIDI: B1 10 12,Sub  71
28,Event,71,19,5,Fader Level 0x13,,,MIDI: B1 10 13,Sub  71
28,Event,71,20,5,Fader Level 0x14,,,MIDI: B1 10 14,Sub  71
28,Event,71,21,5,Fader Level 0x15,,,MIDI: B1 10 15,Sub  71
28,Event,71,22,5,Fader Level 0x16,,,MIDI: B1 10 16,Sub  71
28,Event,71,23,5,Fader Level 0x17,,,MIDI: B1 10 17,Sub  71
28,Event,71,24,5,Fader Level 0x18,,,MIDI: B1 10 18,Sub  71
28,Event,71,25,5,Fader Level 0x19,,,MIDI: B1 10 19,Sub  71
28,Event,71,26,5,Fader Level 0x1A,,,MIDI: B1 10 1A,Sub  71
28,Event,71,27,5,Fader Level 0x1B,,,MIDI: B1 10 1B,Sub  71
28,Event,71,28,5,Fader Level 0x1C,,,MIDI: B1 10 1C,Sub  71
28,Event,71,29,5,Fader Level 0x1D,,,MIDI: B1 10 1D,Sub  71
28,Event,71,30,5,Fader Level 0x1E,,,MIDI: B1 10 1E,Sub  71
28,Event,71,31,5,Fader Level 0x1F,,,MIDI: B1 10 1F,Sub  71
28,Event,71,32,5,Fader Level 0x20,,,MIDI: B1 10 20,Sub  71
28,Event,71,33,5,Fader Level 0x21,,,MIDI: B1 10 21,Sub  71
28,Event,71,34,5,Fader Level 0x22,,,MIDI: B1 10 22,Sub  71
28,Event,71,35,5,Fader Level 0x23,,,MIDI: B1 10 23,Sub  71
28,Event,71,36,5,Fader Level 0x24,,,MIDI: B1 10 24,Sub  71
28,Event,71,37,5,Fader Level 0x25,,,MIDI: B1 10 25,Sub  71
28,Event,71,38,5,Fader Level 0x26,,,MIDI: B1 10 26,Sub  71
28,Event,71,39,5,Fader Level 0x27,,,MIDI: B1 10 27,Sub  71
28,Event,71,40,5,Fader Level 0x28,,,MIDI: B1 10 28,Sub  71
28,Event,71,41,5,Fader Level 0x29,,,MIDI: B1 10 29,Sub  71
28,Event,71,42,5,Fader Level 0x2A,,,MIDI: B1 10 2A,Sub  71
28,Event,71,43,5,Fader Level 0x2B,,,MIDI: B1 10 2B,Sub  71
28,Event,71,44,5,Fader Level 0x2C,,,MIDI: B1 10 2C,Sub  71
28,Event,71,45,5,Fader Level 0x2D,,,MIDI: B1 10 2D,Sub  71
28,Event,71,46,5,Fader Level 0x2E,,,MIDI: B1 10 2E,Sub  71
28,Event,71,47,5,Fader Level 0x2F,,,MIDI: B1 10 2F,Sub  71
28,Event,71,48,5,Fader Level 0x30,,,MIDI: B1 10 30,Sub  71
28,Event,71,49,5,Fader Level 0x31,,,MIDI: B1 10 31,Sub  71
28,Event,71,50,5,Fader Level 0x32,,,MIDI: B1 10 32,Sub  71
28,Event,71,51,5,Fader Level 0x33,,,MIDI: B1 10 33,Sub  71
28,Event,71,52,5,Fader Level 0x34,,,MIDI: B1 10 34,Sub  71
28,Event,71,53,5,Fader Level 0x35,,,MIDI: B1 10 35,Sub  71
28,Event,71,54,5,Fader Level 0x36,,,MIDI: B1 10 36,Sub  71
28,Event,71,55,5,Fader Level 0x37,,,MIDI: B1 10 37,Sub  71
28,Event,71,56,5,Fader Level 0x38,,,MIDI: B1 10 38,Sub  71
28,Event,71,57,5,Fader Level 0x39,,,MIDI: B1 10 39,Sub  71
28,Event,71,58,5,Fader Level 0x3A,,,MIDI: B1 10 3A,Sub  71
28,Event,71,59,5,Fader Level 0x3B,,,MIDI: B1 10 3B,Sub  71
28,Event,71,60,5,Fader Level 0x3C,,,MIDI: B1 10 3C,Sub  71
28,Event,71,61,5,Fader Level 0x3D,,,MIDI: B1 10 3D,Sub  71
28,Event,71,62,5,Fader Level 0x3E,,,MIDI: B1 10 3E,Sub  71
28,Event,71,63,5,Fader Level 0x3F,,,MIDI: B1 10 3F,Sub  71
28,Event,71,64,5,Fader Level 0x40,,,MIDI: B1 10 40,Sub  71
28,Event,71,65,5,Fader Level 0x41,,,MIDI: B1 10 41,Sub  71
28,Event,71,66,5,Fader Level 0x42,,,MIDI: B1 10 42,Sub  71
28,Event,71,67,5,Fader Level 0x43,,,MIDI: B1 10 43,Sub  71
28,Event,71,68,5,Fader Level 0x44,,,MIDI: B1 10 44,Sub  71
28,Event,71,69,5,Fader Level 0x45,,,MIDI: B1 10 45,Sub  71
28,Event,71,70,5,Fader Level 0x46,,,MIDI: B1 10 46,Sub  71
28,Event,71,71,5,Fader Level 0x47,,,MIDI: B1 10 47,Sub  71
28,Event,71,72,5,Fader Level 0x48,,,MIDI: B1 10 48,Sub  71
28,Event,71,73,5,Fader Level 0x49,,,MIDI: B1 10 49,Sub  71
28,Event,71,74,5,Fader Level 0x4A,,,MIDI: B1 10 4A,Sub  71
28,Event,71,75,5,Fader Level 0x4B,,,MIDI: B1 10 4B,Sub  71
28,Event,71,76,5,Fader Level 0x4C,,,MIDI: B1 10 4C,Sub  71
28,Event,71,77,5,Fader Level 0x4D,,,MIDI: B1 10 4D,Sub  71
28,Event,71,78,5,Fader Level 0x4E,,,MIDI: B1 10 4E,Sub  71
28,Event,71,79,5,Fader Level 0x4F,,,MIDI: B1 10 4F,Sub  71
28,Event,71,80,5,Fader Level 0x50,,,MIDI: B1 10 50,Sub  71
28,Event,71,81,5,Fader Level 0x51,,,MIDI: B1 10 51,Sub  71
28,Event,71,82,5,Fader Level 0x52,,,MIDI: B1 10 52,Sub  71
28,Event,71,83,5,Fader Level 0x53,,,MIDI: B1 10 53,Sub  71
28,Event,71,84,5,Fader Level 0x54,,,MIDI: B1 10 54,Sub  71
28,Event,71,85,5,Fader Level 0x55,,,MIDI: B1 10 55,Sub  71
28,Event,71,86,5,Fader Level 0x56,,,MIDI: B1 10 56,Sub  71
28,Event,71,87,5,Fader Level 0x57,,,MIDI: B1 10 57,Sub  71
28,Event,71,88,5,Fader Level 0x58,,,MIDI: B1 10 58,Sub  71
28,Event,71,89,5,Fader Level 0x59,,,MIDI: B1 10 59,Sub  71
28,Event,71,90,5,Fader Level 0x5A,,,MIDI: B1 10 5A,Sub  71
28,Event,71,91,5,Fader Level 0x5B,,,MIDI: B1 10 5B,Sub  71
28,Event,71,92,5,Fader Level 0x5C,,,MIDI: B1 10 5C,Sub  71
28,Event,71,93,5,Fader Level 0x5D,,,MIDI: B1 10 5D,Sub  71
28,Event,71,94,5,Fader Level 0x5E,,,MIDI: B1 10 5E,Sub  71
28,Event,71,95,5,Fader Level 0x5F,,,MIDI: B1 10 5F,Sub  71
28,Event,71,96,5,Fader Level 0x60,,,MIDI: B1 10 60,Sub  71
28,Event,71,97,5,Fader Level 0x61,,,MIDI: B1 10 61,Sub  71
28,Event,71,98,5,Fader Level 0x62,,,MIDI: B1 10 62,Sub  71
28,Event,71,99,5,Fader Level 0x63,,,MIDI: B1 10 63,Sub  71
28,Event,71,100,5,Fader Level 0x64,,,MIDI: B1 10 64,Sub  71
28,Event,71,101,5,Fader Level 0x65,,,MIDI: B1 10 65,Sub  71
28,Event,71,102,5,Fader Level 0x66,,,MIDI: B1 10 66,Sub  71
28,Event,71,103,5,Fader Level 0x67,,,MIDI: B1 10 67,Sub  71
28,Event,71,104,5,Fader Level 0x68,,,MIDI: B1 10 68,Sub  71
28,Event,71,105,5,Fader Level 0x69,,,MIDI: B1 10 69,Sub  71
28,Event,71,106,5,Fader Level 0x6A,,,MIDI: B1 10 6A,Sub  71
28,Event,71,107,5,Fader Level 0x6B,,,MIDI: B1 10 6B,Sub  71
28,Event,71,108,5,Fader Level 0x6C,,,MIDI: B1 10 6C,Sub  71
28,Event,71,109,5,Fader Level 0x6D,,,MIDI: B1 10 6D,Sub  71
28,Event,71,110,5,Fader Level 0x6E,,,MIDI: B1 10 6E,Sub  71
28,Event,71,111,5,Fader Level 0x6F,,,MIDI: B1 10 6F,Sub  71
28,Event,71,112,5,Fader Level 0x70,,,MIDI: B1 10 70,Sub  71
28,Event,71,113,5,Fader Level 0x71,,,MIDI: B1 10 71,Sub  71
28,Event,71,114,5,Fader Level 0x72,,,MIDI: B1 10 72,Sub  71
28,Event,71,115,5,Fader Level 0x73,,,MIDI: B1 10 73,Sub  71
28,Event,71,116,5,Fader Level 0x74,,,MIDI: B1 10 74,Sub  71
28,Event,71,117,5,Fader Level 0x75,,,MIDI: B1 10 75,Sub  71
28,Event,71,118,5,Fader Level 0x76,,,MIDI: B1 10 76,Sub  71
28,Event,71,119,5,Fader Level 0x77,,,MIDI: B1 10 77,Sub  71
28,Event,71,120,5,Fader Level 0x78,,,MIDI: B1 10 78,Sub  71
28,Event,71,121,5,Fader Level 0x79,,,MIDI: B1 10 79,Sub  71
28,Event,71,122,5,Fader Level 0x7A,,,MIDI: B1 10 7A,Sub  71
28,Event,71,123,5,Fader Level 0x7B,,,MIDI: B1 10 7B,Sub  71
28,Event,71,124,5,Fader Level 0x7C,,,MIDI: B1 10 7C,Sub  71
28,Event,71,125,5,Fader Level 0x7D,,,MIDI: B1 10 7D,Sub  71
28,Event,71,126,5,Fader Level 0x7E,,,MIDI: B1 10 7E,Sub  71
28,Event,71,127,5,Fader Level 0x7F,,,MIDI: B1 10 7F,Sub  71
28,Event,71,128,5,Fader Level 0x00,,,MIDI: B1 10 00,Sub  71
28,Event,71,129,5,S Button HIGH,,,MIDI: B1 20 7F,Sub  71
28,Event,71,130,5,S Button LOW,,,MIDI: B1 20 00,Sub  71
28,Event,72,0,5,,,,Source 1 External,Network
28,Event,72,1,5,Fader Level 0x01,,,MIDI: B1 11 01,Sub  72
28,Event,72,2,5,Fader Level 0x02,,,MIDI: B1 11 02,Sub  72
28,Event,72,3,5,Fader Level 0x03,,,MIDI: B1 11 03,Sub  72
28,Event,72,4,5,Fader Level 0x04,,,MIDI: B1 11 04,Sub  72
28,Event,72,5,5,Fader Level 0x05,,,MIDI: B1 11 05,Sub  72
28,Event,72,6,5,Fader Level 0x06,,,MIDI: B1 11 06,Sub  72
28,Event,72,7,5,Fader Level 0x07,,,MIDI: B1 11 07,Sub  72
28,Event,72,8,5,Fader Level 0x08,,,MIDI: B1 11 08,Sub  72
28,Event,72,9,5,Fader Level 0x09,,,MIDI: B1 11 09,Sub  72
28,Event,72,10,5,Fader Level 0x0A,,,MIDI: B1 11 0A,Sub  72
28,Event,72,11,5,Fader Level 0x0B,,,MIDI: B1 11 0B,Sub  72
28,Event,72,12,5,Fader Level 0x0C,,,MIDI: B1 11 0C,Sub  72
28,Event,72,13,5,Fader Level 0x0D,,,MIDI: B1 11 0D,Sub  72
28,Event,72,14,5,Fader Level 0x0E,,,MIDI: B1 11 0E,Sub  72
28,Event,72,15,5,Fader Level 0x0F,,,MIDI: B1 11 0F,Sub  72
28,Event,72,16,5,Fader Level 0x10,,,MIDI: B1 11 10,Sub  72
28,Event,72,17,5,Fader Level 0x11,,,MIDI: B1 11 11,Sub  72
28,Event,72,18,5,Fader Level 0x12,,,MIDI: B1 11 12,Sub  72
28,Event,72,19,5,Fader Level 0x13,,,MIDI: B1 11 13,Sub  72
28,Event,72,20,5,Fader Level 0x14,,,MIDI: B1 11 14,Sub  72
28,Event,72,21,5,Fader Level 0x15,,,MIDI: B1 11 15,Sub  72
28,Event,72,22,5,Fader Level 0x16,,,MIDI: B1 11 16,Sub  72
28,Event,72,23,5,Fader Level 0x17,,,MIDI: B1 11 17,Sub  72
28,Event,72,24,5,Fader Level 0x18,,,MIDI: B1 11 18,Sub  72
28,Event,72,25,5,Fader Level 0x19,,,MIDI: B1 11 19,Sub  72
28,Event,72,26,5,Fader Level 0x1A,,,MIDI: B1 11 1A,Sub  72
28,Event,72,27,5,Fader Level 0x1B,,,MIDI: B1 11 1B,Sub  72
28,Event,72,28,5,Fader Level 0x1C,,,MIDI: B1 11 1C,Sub  72
28,Event,72,29,5,Fader Level 0x1D,,,MIDI: B1 11 1D,Sub  72
28,Event,72,30,5,Fader Level 0x1E,,,MIDI: B1 11 1E,Sub  72
28,Event,72,31,5,Fader Level 0x1F,,,MIDI: B1 11 1F,Sub  72
28,Event,72,32,5,Fader Level 0x20,,,MIDI: B1 11 20,Sub  72
28,Event,72,33,5,Fader Level 0x21,,,MIDI: B1 11 21,Sub  72
28,Event,72,34,5,Fader Level 0x22,,,MIDI: B1 11 22,Sub  72
28,Event,72,35,5,Fader Level 0x23,,,MIDI: B1 11 23,Sub  72
28,Event,72,36,5,Fader Level 0x24,,,MIDI: B1 11 24,Sub  72
28,Event,72,37,5,Fader Level 0x25,,,MIDI: B1 11 25,Sub  72
28,Event,72,38,5,Fader Level 0x26,,,MIDI: B1 11 26,Sub  72
28,Event,72,39,5,Fader Level 0x27,,,MIDI: B1 11 27,Sub  72
28,Event,72,40,5,Fader Level 0x28,,,MIDI: B1 11 28,Sub  72
28,Event,72,41,5,Fader Level 0x29,,,MIDI: B1 11 29,Sub  72
28,Event,72,42,5,Fader Level 0x2A,,,MIDI: B1 11 2A,Sub  72
28,Event,72,43,5,Fader Level 0x2B,,,MIDI: B1 11 2B,Sub  72
28,Event,72,44,5,Fader Level 0x2C,,,MIDI: B1 11 2C,Sub  72
28,Event,72,45,5,Fader Level 0x2D,,,MIDI: B1 11 2D,Sub  72
28,Event,72,46,5,Fader Level 0x2E,,,MIDI: B1 11 2E,Sub  72
28,Event,72,47,5,Fader Level 0x2F,,,MIDI: B1 11 2F,Sub  72
28,Event,72,48,5,Fader Level 0x30,,,MIDI: B1 11 30,Sub  72
28,Event,72,49,5,Fader Level 0x31,,,MIDI: B1 11 31,Sub  72
28,Event,72,50,5,Fader Level 0x32,,,MIDI: B1 11 32,Sub  72
28,Event,72,51,5,Fader Level 0x33,,,MIDI: B1 11 33,Sub  72
28,Event,72,52,5,Fader Level 0x34,,,MIDI: B1 11 34,Sub  72
28,Event,72,53,5,Fader Level 0x35,,,MIDI: B1 11 35,Sub  72
28,Event,72,54,5,Fader Level 0x36,,,MIDI: B1 11 36,Sub  72
28,Event,72,55,5,Fader Level 0x37,,,MIDI: B1 11 37,Sub  72
28,Event,72,56,5,Fader Level 0x38,,,MIDI: B1 11 38,Sub  72
28,Event,72,57,5,Fader Level 0x39,,,MIDI: B1 11 39,Sub  72
28,Event,72,58,5,Fader Level 0x3A,,,MIDI: B1 11 3A,Sub  72
28,Event,72,59,5,Fader Level 0x3B,,,MIDI: B1 11 3B,Sub  72
28,Event,72,60,5,Fader Level 0x3C,,,MIDI: B1 11 3C,Sub  72
28,Event,72,61,5,Fader Level 0x3D,,,MIDI: B1 11 3D,Sub  72
28,Event,72,62,5,Fader Level 0x3E,,,MIDI: B1 11 3E,Sub  72
28,Event,72,63,5,Fader Level 0x3F,,,MIDI: B1 11 3F,Sub  72
28,Event,72,64,5,Fader Level 0x40,,,MIDI: B1 11 40,Sub  72
28,Event,72,65,5,Fader Level 0x41,,,MIDI: B1 11 41,Sub  72
28,Event,72,66,5,Fader Level 0x42,,,MIDI: B1 11 42,Sub  72
28,Event,72,67,5,Fader Level 0x43,,,MIDI: B1 11 43,Sub  72
28,Event,72,68,5,Fader Level 0x44,,,MIDI: B1 11 44,Sub  72
28,Event,72,69,5,Fader Level 0x45,,,MIDI: B1 11 45,Sub  72
28,Event,72,70,5,Fader Level 0x46,,,MIDI: B1 11 46,Sub  72
28,Event,72,71,5,Fader Level 0x47,,,MIDI: B1 11 47,Sub  72
28,Event,72,72,5,Fader Level 0x48,,,MIDI: B1 11 48,Sub  72
28,Event,72,73,5,Fader Level 0x49,,,MIDI: B1 11 49,Sub  72
28,Event,72,74,5,Fader Level 0x4A,,,MIDI: B1 11 4A,Sub  72
28,Event,72,75,5,Fader Level 0x4B,,,MIDI: B1 11 4B,Sub  72
28,Event,72,76,5,Fader Level 0x4C,,,MIDI: B1 11 4C,Sub  72
28,Event,72,77,5,Fader Level 0x4D,,,MIDI: B1 11 4D,Sub  72
28,Event,72,78,5,Fader Level 0x4E,,,MIDI: B1 11 4E,Sub  72
28,Event,72,79,5,Fader Level 0x4F,,,MIDI: B1 11 4F,Sub  72
28,Event,72,80,5,Fader Level 0x50,,,MIDI: B1 11 50,Sub  72
28,Event,72,81,5,Fader Level 0x51,,,MIDI: B1 11 51,Sub  72
28,Event,72,82,5,Fader Level 0x52,,,MIDI: B1 11 52,Sub  72
28,Event,72,83,5,Fader Level 0x53,,,MIDI: B1 11 53,Sub  72
28,Event,72,84,5,Fader Level 0x54,,,MIDI: B1 11 54,Sub  72
28,Event,72,85,5,Fader Level 0x55,,,MIDI: B1 11 55,Sub  72
28,Event,72,86,5,Fader Level 0x56,,,MIDI: B1 11 56,Sub  72
28,Event,72,87,5,Fader Level 0x57,,,MIDI: B1 11 57,Sub  72
